mntiadd,mntiadmin,mntiadminnum,mntidetails,mntihigh,mntilistno,mntiname,mntinfdt,mntisname,mntisummary,mntitop,admin_primary,admin_secondary,height_category,details_length,has_rock,has_water,gradient,암반구간비율,course_distance_km,누적상승고도,peakfit_score,weather_status,tour_demand_score,transport_score
울산광역시 울주군 상북면 덕현리,울주군청,052-229-7000,"높이는 1,241m이다. 태백산맥의 끝자락에 딸린 산이다. 주위의 운문산(1,188m)·천황산(1,189m)·고헌산(1,034m) 등과 더불어 태백산맥의 남쪽 끝 산악지대를 형성한다. 밀양강의 지류인 산내천(山內川)·무적천의 발원지이며, 남쪽의 천황산 사이 산내천 하곡부(河谷部)의 산내면 시례에는 한 한여름에도 얼음이 어는 얼음골이 있다. 정상 부근에는 바위 능선이 많고 나무가 거의 없는 대신 사방이 탁 트여 가을이면 곳곳이 억새밭으로 장관을 이룬다. 높이 약 40m의 쌀바위도 유명하다.

.",1240.9,317100101,가지산,20201201, , ,"백두대간 남단의 중심으로 ""영남알프스""에서 가장 높은 산으로 '79년 도립공원으로 지정되었음. 수량이 풍부한 폭포와 아름다운 소(沼)가 많고, 천연기념물 224호인 얼음골과 도의국사 사리탑인 ""8각운당형부도(보물 제369호)""가 보존되어 있는 석남사(石南寺)가 소재하는 점 등을 고려하여 선정능선 곳곳에 바위봉과 억새밭이 어우러져 있고 전망이 좋으며 자연휴양림이 있음. 밀양강의 지류인 산내천과 무적천의 발원지이다.",울산광역시,울주군,고급(1000m~),280,True,False,18.684660530243136,10.788536227370118,5.213230972229026,1111.480450744817,42.1,맑음(안전),88.0,44.7
강원특별자치도 영월군 남면 토교리,영월군청,1577-0545,( - ),818.6,427500101,가창산,20201201, , , ,강원특별자치도,영월군,중급(600~1000m),5,False,False,13.803049874792027,7.055751725156885,7.700819943545373,713.2522742720107,35.3,맑음(안전),67.1,71.9
충청북도 제천시 두학동 ,제천시청,043-641-5114,( - ),,431500101,가창산,20201201, , , ,충청북도,제천시,,5,False,False,7.4407646968955765,9.252483174156659,8.006859641424434,,0.0,흐림(보통),83.1,58.2
강원특별자치도 인제군 인제읍 귀둔리,인제군청,033-461-2122,( - ),1165.0,428105201,가칠봉,20201201, , , ,강원특별자치도,인제군,고급(1000m~),5,False,False,14.903538202225404,1.8057534512733353,2.850719425189505,984.9042254563859,37.1,맑음(안전),75.2,63.6
경기도 광명시 가학동 ,광명시청,1688-3399,( - ),220.0,412100501,가학산,20201201, , , ,경기도,광명시,입문(0~300m),5,False,False,5.687770422304368,5.679452305526294,6.686913770559951,178.7312029537131,19.1,맑음(안전),69.5,50.8
전라남도 완도군 소안면 미라리,완도군청,061-550-5114,"완도군 소안면은 소안항일운동의 본거지로서 면적 28.7km(군의 7.4%)로서 10개의 도서 중 유인도4 무인도6으로서 해안선의 길이는 64.43km에 달한다. 주민 대다수가 어업에 종사하며 주로 김, 어류, 전복 양식이 주요 특산품이다.",,468900101,가학산,20201201, , , ,전라남도,완도군,,133,False,False,23.186408041575643,9.154882975880419,2.650509699360327,,0.0,비/눈(위험),51.5,74.7
전라남도 영암군 학산면 학계리,영암군청,061-470-2114,"전라남도 영암군 학산면 학계리와 해남군 계곡면 당산리의 경계에 있는 산. 가학산(加鶴山)[575m]은 월출산 국립 공원에 속한 주지봉에서 남동쪽으로 돌아 월각산[460m], 밤재[栗峙], 벌매산[465m]에서 흑석산으로 이어지는 능선에 우뚝 솟아오른 산이다. 정상은 거대한 돔(dome) 형의 바위 봉이 평평하고 넓은 공터를 이루나, 양쪽이 벼랑이다. 가학산 정상에서는 북동쪽으로 월출산, 남쪽으로 두륜산이 보인다.가학산의 주 능선은 온통 바위로 되어 있어 등산로 이외의 탈출로가 많지 않다. 험한 바위산의 위용과 더불어 능선에는 철쭉 밭이 있고, 소사나무 군락은 우리나라 최고라고 일컬어지기도 한다. 또한 단단한 화강암 덩어리가 줄지어 얹힌 가학산 능선에는 소나무가 뿌리박고 있으며, 난(蘭) 자생지로도 유명하다.가학산의 남쪽인 해남군 계곡면 방춘동은 양지바른 터이고, 북쪽인 영암 골짜기는 습기가 마르지 않아 수세가 좋다. 또한 가학산의 북쪽에는 영암군 학산면의 학산천 계곡이 있고, 남쪽에는 해남군 계곡면 당산리의 계곡천이 있다.",,468302001,가학산,20201201, , , ,전라남도,영암군,,523,True,True,10.175599632000338,10.678919571715976,7.886688231246889,,0.0,맑음(안전),67.8,97.5
전라남도 해남군 계곡면 가학리,해남군청,061-530-5114,"월출산에서 남으로 뻗은 능선이 강진군 성전면과 영암군 학산면을 잇는 회랑에서 2번 국도에 길을 내주는 등 잠시 바닥에 깔렸다가 고도를 높여 별매산을 만들고 서쪽으로 진행하며 영암군과 해남군 사이의 장벽을 이룬다. 이 산줄기는 동으로부터 별매산, 가학산, 흑석산, 두억봉, 418봉 등으로 이어지며 계속 서진한 뒤 영암호에 이른다. 봄철 철쭉 철이면 철쭉군락지가 산재한 이 산줄기의 곳곳이 붉게 물들어 장관을 연출한다. 높지 않으면서도 수려한 봉우리들이 중첩되고 조망도 시원한 산들이 가학산, 흑석산이다. 별매산(465m)에서 흑석산(黑石山, 650m)으로 이어지는 능선에 우뚝 솟아 있는 가학산의 정상부는 거대한 돔형의 바위 봉으로 되어 있어 해발과 비교하면 웅장함을 자랑하고 있다. 가학산 정상은 평평하고 넓은 공터를 이루고 있으나 양쪽이 절벽으로 이루어져 있어 주의해야 하는 곳이다. 정상에서 북동쪽으로 월출산이 손에 잡힐 듯 가까이 보이고, 남쪽으로는 두륜산이 아스라히 보인다. 가학산 주능선은 온통 바위 능선으로 되어 있어 등산로 이외 탈출로가 많지 않은 산이다.",574.7,468200201,가학산,20201201, , , ,전라남도,해남군,초급(300~600m),543,True,False,18.25044568707964,23.9484053449368,7.084118828270686,446.02670557244574,33.7,흐림(보통),54.7,70.2
인천광역시 서구 금곡동 ,서구청,032-562-5301,"가현산은 수원 광교산의 일맥이 광주 오봉산을 거쳐 부평 계양산에 이르고 계양산에서 서쪽으로 뻗은 맥이 이곳에 이르게 되고 이어서 대곶면 약산과 수안산을 거쳐 몇 개의 섬을 남기고 강화도의 원맥이 되었으며, 일맥은 문수산을 형성하였는데 이 산에서는 서해뿐만 아니라 김포평야를 흐르는 한강과 동북쪽으로 임진강 하류와 그 너머 북한지역 산들을 조망할 수 있는 명산이다. 또한, 인천 서구와 경기도 김포시 양촌읍 경계에 있는 해발 215.3m의 산으로 비록 높지 않은 작은 산이지만 정상에 서면 동으로는 서울 남산, 서쪽은 서해와 강화섬, 북으로는 한강과 김포평야가 한눈에 내려다보이는 전망 좋은 산이다.",214.7,282600101,가현산,20201201, , , ,인천광역시,서구,입문(0~300m),334,False,False,11.23422152178822,2.9734900737255074,9.631224279209393,157.2907373678425,25.3,비/눈(위험),94.9,45.0
경기도 오산시 청학동 ,오산시청,031-8036-8036,( - ),,413700901,각골산,20201201, , , ,경기도,오산시,,5,False,False,15.401360423556216,9.243961953765304,2.08614313902958,,0.0,맑음(안전),60.1,77.2
경기도 용인시 처인구 남사면 전궁리,용인시청,1577-1122,( - ),,414600101,각골산,20201201, , , ,경기도,용인시,,5,False,False,15.934205586865593,9.710582451653679,1.9849651297856616,,0.0,흐림(보통),97.1,60.4
경상남도 거제시 거제면 서정리,거제시청,055-639-3000,( - ),,483100201,각산,20201201, , , ,경상남도,거제시,,5,False,False,8.697089110510541,9.442664891134338,3.8985901348922014,,0.0,맑음(안전),72.0,91.4
경상남도 사천시 대방동 ,사천시청,055-831-2114,"각산 산성과 각산 봉수가 있고, 등산객들이 많이 찾는 편이며 삼천포 앞바다의 섬들이 한눈에 들어온다. 삼천포항 서쪽에 바다와 접하면서 실안동을 말발굽처럼 둘러싸고 있는 산이 각산이다. 건너편 와룡산의 위세가 워낙 대단하여 일반에게 잘 알려지지 않지만, 인근 주민들에게 사랑을 받는 산이다. 산은 전형적인 육산으로 산세가 포근한 느낌을 주고 있다. 남릉에 있는 각산 산성과 봉화대가 이 산의 위치적 중요성을 더욱 일깨우고 있다.",408.4,482400101,각산,20201201, , , ,경상남도,사천시,초급(300~600m),238,False,False,24.391692555291172,4.742142166574638,3.724498311755201,287.9377980521898,23.3,맑음(안전),77.9,66.1
경상남도 김해시 대동면 월촌리,김해시청,1577-9400,동신어산의 동쪽에 있는 산이다. 진입로 찾기가 어려우며 인적이 드물어 산길이 험하다.,136.6,482500101,각성산,20201201, , , ,경상남도,김해시,입문(0~300m),47,False,False,20.50265646722229,8.620426509893134,3.5993197921119986,118.54140699325605,23.9,맑음(안전),72.6,51.6
경상북도 봉화군 춘양면 석현리,봉화군청,054-679-6114,"각화산은 태백산 남쪽 15Km 지점 경북 봉화군 춘양면 석현리에 위치하고 있으며, 가을에는 정상을 오르는 등산로에 단풍이 곱게 물들어 많은 사람이 찾는다.
각화산이란 명칭은 시라 문무왕 16년 (676년) 원효대사가 춘양면 서동리에 있던 람화사(覽華寺)를 이 산자락 밑으로 이전한 뒤 생각 ""각"" 자로 바꿔 부른 데서 기인한다. 이 람화사에는 보물 52호로 지정된 3층 석탑이 있으며, 각화사에서 2Km 떨어진 곳에는 조선왕조실록을 보관하던 조선 5대 사고 가운데 하나인 태백산고지지(사적348호)가 위치하고 있으며 산림이 무성하여 찾기가 힘들고 오전에 등반해야 하산을 할 수 있다.",1202.0,479200101,각화산,20201201, , , ,경상북도,봉화군,고급(1000m~),328,False,False,23.789978831283783,8.445493985350703,9.203163934428812,844.1448832223592,45.6,맑음(안전),47.8,51.5
경기도 포천시 이동면 도평리,포천시청,031-538-2114,"각흘봉은 38선 북쪽에 있는 산이다.
 산 정상에서 동남쪽 아래로 약 3km 길이로 이어지는 각흘계곡은 계곡 피서지로 유명한 약사계곡과 삼부연폭포로 물을 쏟아 내려 주는 용화저수지의 발원지로 폭포와 웅덩이가 줄지어 있을 정도로 수량이 많아 계곡 물소리 또한 우렁차 귀를 시원하게 해 준다. 하늘이 보이지 않을 정도로 울창한 수림이 온 산을 감싸고 있으며, 등산로 곳곳에 갈대밭이 모여 있어 산행의 정취를 더해준다.
 각흘산 바로 아래의 계곡은 각흘계곡이고 중간 봉우리인 각흘봉(622m)아래 계곡은 약사계곡이라고 하는 골짜기로 이름이 꽤 알려졌다.
 각흘계곡의 물은 남쪽으로 흘러 약사계곡의 물과 합류하며 곧이어 백운산에서 흘러내러 오는 물과 만난 영평천을 이룬 뒤 한탄강으로 흘러간다. 경관:광덕산에서 백운산을 거쳐 국망봉, 운악산으로 흘러가는 한북정맥의 조망이 좋다. 북으로 전방지역의 산과 철원들판이 내려다보인다.",662.0,416500301,각흘봉,20201201, , , ,경기도,포천시,중급(600~1000m),464,False,True,22.896547008552975,3.1910047324325563,3.621142698720802,556.5698508228863,28.3,비/눈(위험),62.5,86.1
경기도 포천시 이동면 도평리,포천시청,031-538-2114,( - ),882.0,416504501,각흘산,20201201, , , ,경기도,포천시,중급(600~1000m),5,False,False,16.957999576221702,8.289154741506774,3.8115726720933636,788.5533541556764,33.3,흐림(보통),45.9,55.9
강원특별자치도 정선군 회암면 화암리,정선군청,033-562-3911,"각희산은 화암국민관광지에서 동대천 북쪽으로 병풍처럼 펼친 듯 솟아 있는 산이며, 동대천을 사이에 두고 행산과 화암약수터가 있는 군의산과 마주하고 있다. 동대천을 거슬러 올라가면 남전산과 지억산이 버티고 있다. 동대천변의 화암 8경을 보려는 사람들의 발길은 끊이지 않는 데 반해 각희산은 등산로가 잘 알려지지 않아 아직 태고의 신비를 고스란히 간직하고 있다. 각희산 바로 옆 행산과 군의산, 남전산과 지억산이 어깨를 두르고 있다. 정상에서 보면 청옥산, 민둥산이 보이고 그 뒤로 두위봉도 보인다. 각희산은 예로부터 신성시하여 나라에서 벌채를 금지했던 곳으로 알려졌다.",1085.2,427700301,각희산,20201201, , , ,강원특별자치도,정선군,고급(1000m~),316,False,False,23.437484700462335,0.3700763471549262,7.954885230552692,854.630014661286,41.5,맑음(안전),77.4,86.0
강원특별자치도 정선군 임계면 덕암리,정선군청,033-562-3911,( - ),,427708901,각히산,20201201, , , ,강원특별자치도,정선군,,5,False,False,6.76985004103839,5.96269878482053,5.322788660829589,,0.0,맑음(안전),66.8,52.4
전라북도 전주시 완산구 원당동 ,전주시청,063-222-1000,( - ),110.5,451100201,간대봉,20201201, , , ,전라북도,전주시,입문(0~300m),5,False,False,8.919657248382904,2.3000883728770303,8.10203973411904,92.92764932195874,20.4,흐림(보통),86.7,59.3
강원특별자치도 삼척시 신기면 신기리,삼척시청,033-572-2011,"삼척시 신기면과 노곡면 사이를 가로질러 신기리와 대평리를 감싸 안 듯 늘어선 산줄기의 가운데 우뚝 솟은 산봉우리이다. 산의 앞으론 오십천이 마을을 가로 흐르고 독묘산이 봉곳이 솟아 있다. 또한, 38번 국도와 영동선 철도가 지나가며 ""강원종합박물관""이 있다. 환선굴과 대금굴이 있는 덕항산을 마주하고 그 뒤로는 백두대간의 두타산, 청옥산이 버티고 서 있으며 좌로는 육백산, 사금산, 응봉산 등 수많은 산과 산맥이 이어져 있어 이 산에서의 주변 조망 또한 훌륭하다 하겠다.",471.6,422300201,간대산,20201201, , , ,강원특별자치도,삼척시,초급(300~600m),263,False,False,5.904545778210761,1.205668857772788,2.0556123392972747,407.19152635490997,17.6,맑음(안전),53.2,67.9
강원특별자치도 인제군 남면 신월리,인제군청,033-461-2122,( - ),557.5,428100501,간무봉,20201201, , , ,강원특별자치도,인제군,초급(300~600m),5,False,False,11.506606615265287,0.7695320162920916,5.644355146223766,451.1769802426799,23.5,맑음(안전),49.9,96.6
울산광역시 울주군 상북면 등억알프스리,울주군청,052-229-7000,( - ),1069.2,317104301,간월산,20201201, , , ,울산광역시,울주군,고급(1000m~),5,False,False,12.77354579378964,6.962887758781397,1.7857156015579023,955.2308232607743,34.7,맑음(안전),64.4,95.9
전라남도 순천시 주암면 운룡리,순천시청,061-749-3114,( - ),449.4,461500101,간축산,20201201, , , ,전라남도,순천시,초급(300~600m),5,False,False,10.426980635477918,3.3987496376806616,2.0325522293705136,319.2239847026175,19.5,흐림(보통),95.6,52.4
강원특별자치도 삼척시 가곡면 탕곡리,삼척시청,033-572-2011,( - ),,422305401,갈경산,20201201, , , ,강원특별자치도,삼척시,,5,False,False,21.57475018303859,7.247667715287615,9.204718353427493,,0.0,맑음(안전),82.6,61.5
경기도 의왕시 왕곡동 ,의왕시청,031-345-2114,( - ),,414300801,갈기산,20201201, , , ,경기도,의왕시,,5,False,False,12.135066533871786,0.6535634079894237,2.683585654499559,,0.0,비/눈(위험),65.1,49.0
